PLAYER,TEAM,POSITION,POINTS_FD,POINTS_DK,POINTS_YH,SALARY_FD,SALARY_DK,SALARY_YH,SLATE_MAIN,SLATE_THU_MON,SLATE_SUN_EARLY,SLATE_SUN_MON,SLATE_AFTERNOON,SLATE_SUN_TURBO,DIFF_DK,COLOR_DK,DIFF_FD,COLOR_FD,DIFF_YH,COLOR_YH
Dwayne Haskins,WSH,QB,0,0,0,6500,4900,20,1,1,1,1,0,0,20.25,#7878E4,21.25,#6F6FE2,20,#7878E4
Dwayne Washington,NO,RB,0,0,0,4500,4000,10,1,1,1,1,0,0,12,#C0C0F2,11.25,#C7C7F4,11.5,#C3C3F3
Easton Stick,LAC,QB,0,0,0,6000,4000,20,1,1,0,1,1,0,18.5,#8787E7,20,#7A7AE5,20,#7878E4
Gardner Minshew,JAC,QB,0,0,0,6800,5300,23,1,1,1,1,0,0,20.5,#7676E4,21.75,#6B6BE2,20.5,#7474E3
Garrett Gilbert,DAL,QB,0,0,0,6500,5200,24,1,1,0,1,1,1,20.5,#7676E4,21.25,#6F6FE2,21.25,#6D6DE2
Isaiah Ford,NE,WR,0,0,0,4700,3400,10,1,1,1,1,0,0,11.75,#C2C2F3,10.25,#D0D0F5,10.75,#CACAF4
J.J. Taylor,NE,RB,0,0,0,4500,4000,10,1,1,1,1,0,0,12,#C0C0F2,11.25,#C7C7F4,11.5,#C3C3F3
Jacoby Brissett,IND,QB,0,0,0,6000,4100,20,1,1,0,1,1,1,19.25,#8181E6,20,#7A7AE5,20,#7878E4
Jameis Winston,NO,QB,0,0,0,7200,5900,30,1,1,1,1,0,0,22.25,#6666E1,21.75,#6B6BE2,22.25,#6464E0
James O'Shaughnessy,JAC,TE,0,0,0,4100,2500,10,1,1,1,1,0,0,9.25,#D8D8F7,10.75,#CBCBF5,8.75,#DCDCF8
Jarrett Stidham,NE,QB,0,0,0,6300,4800,20,1,1,1,1,0,0,19.25,#8181E6,20.75,#7474E3,20,#7878E4
Jason Huntley,PHI,RB,0,0,0,4500,4000,10,1,1,1,1,0,0,12,#C0C0F2,11.25,#C7C7F4,11.5,#C3C3F3
Jaylen Samuels,PIT,RB,0,0,0,4500,4000,10,1,1,1,1,0,0,12,#C0C0F2,11.25,#C7C7F4,11.5,#C3C3F3
Jeff Badet,WSH,WR,0,0,0,,3000,10,1,1,1,1,0,0,10.75,#CBCBF5,,,10.75,#CACAF4
Jeff Driskel,DEN,QB,0,0,0,6100,4500,20,1,1,0,1,1,0,19.25,#8181E6,20.5,#7676E4,20,#7878E4
Jeremy Cox,DEN,RB,0,0,0,,4000,10,1,1,0,1,1,0,12,#C0C0F2,,,11.5,#C3C3F3
Joe Mixon,CIN,RB,0,0,0,7500,6300,26,1,1,1,1,0,0,17.25,#9292E9,17.25,#9292E9,17.25,#9191E9
Josh Hill,NO,TE,0,0,0,4200,2500,10,1,1,1,1,0,0,9.25,#D8D8F7,10.5,#CDCDF5,8.75,#DCDCF8
Josh McCown,HOU,QB,0,0,0,6000,4000,20,1,1,1,1,0,0,18.5,#8787E7,20,#7A7AE5,20,#7878E4
Joshua Dobbs,PIT,QB,0,0,0,6000,,,1,1,1,1,0,0,,,20,#7A7AE5,,
Julian Edelman,NE,WR,0,0,0,5500,4300,17,1,1,1,1,0,0,13,#B7B7F0,11.25,#C7C7F4,12.5,#BBBBF1
Justin Jackson,LAC,RB,0,0,0,5100,4300,19,1,1,0,1,1,0,13.25,#B5B5F0,12.25,#BEBEF2,13.75,#AFAFEF
Kenny Golladay,DET,WR,0,0,0,7000,5800,26,1,1,1,1,0,0,16,#9D9DEB,14.25,#ACACEE,14.5,#A9A9ED
Laviska Shenault,JAC,WR,0,0,0,5000,3600,16,1,1,1,1,0,0,11.75,#C2C2F3,10.25,#D0D0F5,11.75,#C1C1F2
Marcus Mariota,LV,QB,0,0,0,6000,4300,20,0,1,0,1,0,0,19.25,#8181E6,20,#7A7AE5,20,#7878E4
Mason Rudolph,PIT,QB,0,0,0,6000,4200,20,1,1,1,1,0,0,19.25,#8181E6,20,#7A7AE5,20,#7878E4
Matt Schaub,ATL,QB,0,0,0,6000,4500,20,1,1,1,1,0,0,19.25,#8181E6,20,#7A7AE5,20,#7878E4
Mike Glennon,JAC,QB,0,0,0,6200,4600,20,1,1,1,1,0,0,19.25,#8181E6,20.75,#7474E3,20,#7878E4
Mike Thomas,CIN,WR,0,0,0,4500,3000,10,1,1,1,1,0,0,10.75,#CBCBF5,10,#D2D2F6,10.75,#CACAF4
MyCole Pruitt,TEN,TE,0,0,0,4000,2500,10,1,1,1,1,0,0,9.25,#D8D8F7,10.75,#CBCBF5,8.75,#DCDCF8
Myles Gaskin,MIA,RB,0,0,0,5700,5800,10,1,1,0,1,1,0,16.75,#9696EA,13,#B7B7F0,11.5,#C3C3F3
Nate Sudfeld,PHI,QB,0,0,0,6000,4000,20,1,1,1,1,0,0,18.5,#8787E7,20,#7A7AE5,20,#7878E4
Nathan Peterman,LV,QB,0,0,0,6000,4200,20,0,1,0,1,0,0,19.25,#8181E6,20,#7A7AE5,20,#7878E4
Parris Campbell,IND,WR,0,0,0,4500,3200,10,1,1,0,1,1,1,10.75,#CBCBF5,10,#D2D2F6,10.75,#CACAF4
Preston Williams,MIA,WR,0,0,0,5200,4400,13,1,1,0,1,1,0,13,#B7B7F0,10.5,#CDCDF5,11,#C8C8F4
Qadree Ollison,ATL,RB,0,0,0,4700,4000,10,1,1,1,1,0,0,12,#C0C0F2,11.75,#C2C2F3,11.5,#C3C3F3
Robert Griffin III,BAL,QB,0,0,0,6000,4400,20,1,1,1,1,0,0,19.25,#8181E6,20,#7A7AE5,20,#7878E4
Ryan Finley,CIN,QB,0,0,0,6000,4300,20,1,1,1,1,0,0,19.25,#8181E6,20,#7A7AE5,20,#7878E4
Ryan Fitzpatrick,MIA,QB,0,0,0,6200,5000,25,1,1,0,1,1,0,20.25,#7878E4,20.75,#7474E3,21.5,#6B6BE2
Ryan Griffin,TB,QB,0,0,0,6000,4000,20,0,1,0,1,0,0,18.5,#8787E7,20,#7A7AE5,20,#7878E4
Sam Darnold,NYJ,QB,0,0,0,6600,5100,22,1,1,0,1,1,0,20.5,#7676E4,21.5,#6D6DE2,20,#7878E4
Sammy Watkins,KC,WR,0,0,0,5700,4500,15,0,1,0,1,0,0,13,#B7B7F0,11.75,#C2C2F3,11.25,#C6C6F3
Sean Mannion,MIN,QB,0,0,0,6000,4400,20,1,1,0,1,1,1,19.25,#8181E6,20,#7A7AE5,20,#7878E4
Sony Michel,NE,RB,0,0,0,5100,4000,10,1,1,1,1,0,0,12,#C0C0F2,12.25,#BEBEF2,11.5,#C3C3F3
Taywan Taylor,CLE,WR,0,0,0,4500,3000,10,1,1,1,1,0,0,10.75,#CBCBF5,10,#D2D2F6,10.75,#CACAF4
Teddy Bridgewater,CAR,QB,0,0,0,7200,6400,31,1,1,1,1,0,0,23,#6060E0,21.75,#6B6BE2,22.75,#6060E0
Tim Boyle,GB,QB,0,0,0,6000,4100,20,1,1,0,1,1,1,19.25,#8181E6,20,#7A7AE5,20,#7878E4
Trace McSorley,BAL,QB,0,0,0,6000,4000,20,1,1,1,1,0,0,18.5,#8787E7,20,#7A7AE5,20,#7878E4
Tyler Davis,JAC,TE,0,0,0,4000,2500,10,1,1,1,1,0,0,9.25,#D8D8F7,10.75,#CBCBF5,8.75,#DCDCF8
Tyler Ervin,GB,RB,0,0,0,4600,4000,10,1,1,0,1,1,1,12,#C0C0F2,11.25,#C7C7F4,11.5,#C3C3F3
Tyrod Taylor,LAC,QB,0,0,0,6400,5200,20,1,1,0,1,1,0,20.5,#7676E4,21.25,#6F6FE2,20,#7878E4
Will Grier,CAR,QB,0,0,0,6000,4600,20,1,1,1,1,0,0,19.25,#8181E6,20,#7A7AE5,20,#7878E4
Zach Ertz,PHI,TE,0,0,0,6000,3700,16,1,1,1,1,0,0,12,#C0C0F2,14,#AEAEEF,10.25,#CFCFF5
