PLAYER,TEAM,POSITION,POINTS_FD,POINTS_DK,POINTS_YH,SALARY_FD,SALARY_DK,SALARY_YH,SLATE_MAIN,SLATE_THU_MON,SLATE_SUN_EARLY,SLATE_SUN_MON,SLATE_AFTERNOON,SLATE_SUN_TURBO,DIFF_DK,COLOR_DK,DIFF_FD,COLOR_FD,DIFF_YH,COLOR_YH
Zach Gentry,PIT,TE,0.08,0.1,0.08,,2500,10,1,1,1,1,1,1,8.25,#D4D4F6,,,7,#E1E1F9
Braxton Berrios,NYJ,WR,0.07,0.09,0.07,4700,3000,10,1,1,1,1,1,1,9.75,#C4C4F3,8.75,#CACAF4,9.25,#C9C9F4
Chandler Cox,MIA,RB,0.06,0.09,0.06,4500,4000,10,1,1,1,1,1,1,12,#ADADEE,10,#BCBCF1,12,#ADADEE
Daniel Brown,NYJ,TE,0.07,0.09,0.07,4000,2500,10,1,1,1,1,1,1,8.25,#D4D4F6,6.25,#E5E5FA,7,#E1E1F9
Isaiah Zuber,NE,WR,0.07,0.09,0.07,4500,,,1,1,1,1,1,1,,,8.25,#D0D0F5,,
John Hightower,PHI,WR,0.07,0.09,0.07,4500,3000,10,1,1,1,1,1,1,9.75,#C4C4F3,8.25,#D0D0F5,9.25,#C9C9F4
Kevin White,SF,WR,0.07,0.09,0.07,,,,1,1,1,1,1,1,,,,,,
Lawrence Cager,NYJ,WR,0.07,0.09,0.07,4500,,,1,1,1,1,1,1,,,8.25,#D0D0F5,,
Luke Stocker,ATL,TE,0.07,0.09,0.07,4000,2500,10,1,1,1,1,1,1,8.25,#D4D4F6,6.25,#E5E5FA,7,#E1E1F9
Marquez Callaway,NO,WR,0.07,0.09,0.07,4600,3000,10,1,1,1,1,1,1,9.75,#C4C4F3,8.25,#D0D0F5,9.25,#C9C9F4
Nick Bellore,SEA,RB,0.07,0.09,0.07,4500,4000,10,1,1,1,1,1,1,12,#ADADEE,10,#BCBCF1,12,#ADADEE
Senorise Perry,TEN,RB,0.07,0.09,0.07,4500,4000,10,1,1,1,1,1,1,12,#ADADEE,10,#BCBCF1,12,#ADADEE
Trent Taylor,SF,WR,0.07,0.09,0.07,,3000,10,1,1,1,1,1,1,9.75,#C4C4F3,,,9.25,#C9C9F4
Tyrie Cleveland,DEN,WR,0.07,0.09,0.07,,3000,10,1,1,0,1,1,1,9.75,#C4C4F3,,,9.25,#C9C9F4
Vyncint Smith,NYJ,WR,0.07,0.09,0.07,4500,3000,10,1,1,1,1,1,1,9.75,#C4C4F3,8.25,#D0D0F5,9.25,#C9C9F4
Brandon Dillon,MIN,TE,0.06,0.08,0.06,,2500,10,1,1,1,1,1,1,8.25,#D4D4F6,,,7,#E1E1F9
Demetrius Harris,CHI,TE,0.06,0.08,0.06,4200,2500,10,1,1,1,1,1,1,8.25,#D4D4F6,6.25,#E5E5FA,7,#E1E1F9
Garrett Griffin,NO,TE,0.06,0.08,0.06,4000,2500,10,1,1,1,1,1,1,8.25,#D4D4F6,6.25,#E5E5FA,7,#E1E1F9
Jeremy Sprinkle,WSH,TE,0.06,0.08,0.06,,2500,10,1,1,1,1,1,1,8.25,#D4D4F6,,,7,#E1E1F9
Johnny Mundt,LA,TE,0.06,0.08,0.06,4000,2500,10,1,1,1,1,1,1,8.25,#D4D4F6,6.25,#E5E5FA,7,#E1E1F9
Jordan Thomas,NE,TE,0.06,0.08,0.06,4200,2500,10,1,1,1,1,1,1,8.25,#D4D4F6,6.25,#E5E5FA,7,#E1E1F9
Ryan Griffin,NYJ,TE,0.06,0.08,0.06,4100,2500,10,1,1,1,1,1,1,8.25,#D4D4F6,6.25,#E5E5FA,7,#E1E1F9
Tyler Kroft,BUF,TE,0.06,0.08,0.06,,2600,10,1,1,1,1,0,1,8.25,#D4D4F6,,,7,#E1E1F9
Bennie Fowler,NO,WR,0.06,0.07,0.06,4500,3000,10,1,1,1,1,1,1,9.75,#C4C4F3,8.25,#D0D0F5,9.25,#C9C9F4
Buddy Howell,HOU,RB,0.05,0.07,0.05,4500,4000,10,1,1,1,1,1,1,12,#ADADEE,10,#BCBCF1,12,#ADADEE
Dexter Williams,GB,RB,0.06,0.07,0.06,4500,,,1,1,1,1,1,1,,,10,#BCBCF1,,
Rico Dowdle,DAL,RB,0.05,0.07,0.05,,,10,0,1,1,1,1,1,,,,,12,#ADADEE
Eno Benjamin,ARI,RB,0.05,0.06,0.05,4500,4000,10,1,1,1,1,1,1,12,#ADADEE,10,#BCBCF1,12,#ADADEE
Jeremy Cox,DEN,RB,0.05,0.06,0.05,,4000,10,1,1,0,1,1,1,12,#ADADEE,,,12,#ADADEE
Jonathan Ward,ARI,RB,0.05,0.06,0.05,4500,4000,10,1,1,1,1,1,1,12,#ADADEE,10,#BCBCF1,12,#ADADEE
Nathan Cottrell,JAC,RB,0.04,0.06,0.04,,4000,10,1,1,1,1,1,1,12,#ADADEE,,,12,#ADADEE
Matt Slater,NE,WR,0.03,0.04,0.03,4500,3000,10,1,1,1,1,1,1,9.75,#C4C4F3,8.25,#D0D0F5,9.25,#C9C9F4
A.J. McCarron,HOU,QB,0,0,0,6000,4400,20,1,1,1,1,1,1,16.25,#8181E6,16.75,#7373E3,18.25,#6C6CE2
Ben DiNucci,DAL,QB,0,0,0,,,20,0,1,1,1,1,1,,,,,18.25,#6C6CE2
Brett Hundley,ARI,QB,0,0,0,6000,4000,20,1,1,1,1,1,1,15.5,#8989E7,16.75,#7373E3,18.25,#6C6CE2
Brett Rypien,DEN,QB,0,0,0,,4800,20,1,1,0,1,1,1,17,#7979E4,,,18.25,#6C6CE2
Brian Hoyer,NE,QB,0,0,0,6100,4000,20,1,1,1,1,1,1,15.5,#8989E7,16.75,#7373E3,18.25,#6C6CE2
Bryce Love,WSH,RB,0,0,0,,4000,10,1,1,1,1,1,1,12,#ADADEE,,,12,#ADADEE
Byron Pringle,KC,WR,0,0,0,,3000,10,1,1,1,1,1,1,9.75,#C4C4F3,,,9.25,#C9C9F4
C.J. Beathard,SF,QB,0,0,0,,5000,20,1,1,1,1,1,1,18,#6F6FE2,,,18.25,#6C6CE2
Case Keenum,CLE,QB,0,0,0,6200,4700,20,1,1,1,1,1,1,17,#7979E4,16.75,#7373E3,18.25,#6C6CE2
Chad Henne,KC,QB,0,0,0,,4100,20,1,1,1,1,1,1,16.25,#8181E6,,,18.25,#6C6CE2
Chase Daniel,DET,QB,0,0,0,6000,4600,20,1,1,1,1,1,1,16.5,#7E7EE5,16.75,#7373E3,18.25,#6C6CE2
Chris Streveler,ARI,QB,0,0,0,6000,4800,20,1,1,1,1,1,1,17,#7979E4,16.75,#7373E3,18.25,#6C6CE2
Chris Thompson,JAC,RB,0,0,0,4600,4000,10,1,1,1,1,1,1,12,#ADADEE,10,#BCBCF1,12,#ADADEE
Cooper Rush,DAL,QB,0,0,0,,,,0,1,1,1,1,1,,,,,,
Dan Chisena,MIN,WR,0,0,0,4500,3000,10,1,1,1,1,1,1,9.75,#C4C4F3,8.25,#D0D0F5,9.25,#C9C9F4
Daniel Jones,NYG,QB,0,0,0,7100,5500,28,1,1,1,1,1,1,19.25,#6262E0,18.5,#6060E0,20.5,#5555DE
David Blough,DET,QB,0,0,0,6000,4000,20,1,1,1,1,1,1,15.5,#8989E7,16.75,#7373E3,18.25,#6C6CE2
DeSean Jackson,PHI,WR,0,0,0,4500,3000,10,1,1,1,1,1,1,9.75,#C4C4F3,8.25,#D0D0F5,9.25,#C9C9F4
Devonta Freeman,NYG,RB,0,0,0,5000,4600,13,1,1,1,1,1,1,13.25,#A0A0EC,11,#B1B1EF,12.75,#A5A5ED
Drew Brees,NO,QB,0,0,0,7500,6100,20,1,1,1,1,1,1,20.5,#5555DE,19.5,#5555DE,18.25,#6C6CE2
Dwayne Haskins,WSH,QB,0,0,0,,4400,20,1,1,1,1,1,1,16.25,#8181E6,,,18.25,#6C6CE2
Easton Stick,LAC,QB,0,0,0,6000,4000,20,1,1,1,1,1,1,15.5,#8989E7,16.75,#7373E3,18.25,#6C6CE2
Gardner Minshew,JAC,QB,0,0,0,7000,5600,24,1,1,1,1,1,1,19.25,#6262E0,18.5,#6060E0,19,#6464E0
Garrett Gilbert,DAL,QB,0,0,0,,,20,0,1,1,1,1,1,,,,,18.25,#6C6CE2
Geno Smith,SEA,QB,0,0,0,6000,4200,20,1,1,1,1,1,1,16.25,#8181E6,16.75,#7373E3,18.25,#6C6CE2
Jake Luton,JAC,QB,0,0,0,6400,4600,20,1,1,1,1,1,1,16.5,#7E7EE5,17.25,#6D6DE2,18.25,#6C6CE2
Jameis Winston,NO,QB,0,0,0,7000,5700,22,1,1,1,1,1,1,19.25,#6262E0,18.5,#6060E0,18.25,#6C6CE2
Jarrett Stidham,NE,QB,0,0,0,6100,4700,20,1,1,1,1,1,1,17,#7979E4,16.75,#7373E3,18.25,#6C6CE2
Jeff Driskel,DEN,QB,0,0,0,,4600,20,1,1,0,1,1,1,16.5,#7E7EE5,,,18.25,#6C6CE2
Joe Flacco,NYJ,QB,0,0,0,6300,4900,21,1,1,1,1,1,1,17,#7979E4,17.25,#6D6DE2,18.25,#6C6CE2
Joe Mixon,CIN,RB,0,0,0,7400,6000,10,1,1,1,1,1,1,15.75,#8686E7,16,#7B7BE5,12,#ADADEE
John Brown,BUF,WR,0,0,0,,4000,16,1,1,1,1,0,1,12,#ADADEE,,,11.5,#B2B2EF
Josh McCown,HOU,QB,0,0,0,6000,4000,20,1,1,1,1,1,1,15.5,#8989E7,16.75,#7373E3,18.25,#6C6CE2
Joshua Dobbs,PIT,QB,0,0,0,,,,1,1,1,1,1,1,,,,,,
Julian Edelman,NE,WR,0,0,0,5500,4500,17,1,1,1,1,1,1,13,#A2A2EC,10.25,#B9B9F1,11.5,#B2B2EF
K.J. Osborn,MIN,WR,0,0,0,4500,3000,10,1,1,1,1,1,1,9.75,#C4C4F3,8.25,#D0D0F5,9.25,#C9C9F4
La'Mical Perine,NYJ,RB,0,0,0,5400,4000,10,1,1,1,1,1,1,12,#ADADEE,11.5,#ACACEE,12,#ADADEE
Logan Woodside,TEN,QB,0,0,0,6000,4100,20,1,1,1,1,1,1,16.25,#8181E6,16.75,#7373E3,18.25,#6C6CE2
Marcus Mariota,LV,QB,0,0,0,6000,4300,20,1,1,1,1,1,1,16.25,#8181E6,16.75,#7373E3,18.25,#6C6CE2
Mason Rudolph,PIT,QB,0,0,0,,4100,20,1,1,1,1,1,1,16.25,#8181E6,,,18.25,#6C6CE2
Matt Barkley,BUF,QB,0,0,0,,4100,20,1,1,1,1,0,1,16.25,#8181E6,,,18.25,#6C6CE2
Matt Schaub,ATL,QB,0,0,0,6000,4100,20,1,1,1,1,1,1,16.25,#8181E6,16.75,#7373E3,18.25,#6C6CE2
Nate Sudfeld,PHI,QB,0,0,0,6000,4000,20,1,1,1,1,1,1,15.5,#8989E7,16.75,#7373E3,18.25,#6C6CE2
Nathan Peterman,LV,QB,0,0,0,6000,4100,20,1,1,1,1,1,1,16.25,#8181E6,16.75,#7373E3,18.25,#6C6CE2
Nick Foles,CHI,QB,0,0,0,6900,5400,22,1,1,1,1,1,1,19.25,#6262E0,18.5,#6060E0,18.25,#6C6CE2
Nsimba Webster,LA,WR,0,0,0,4500,3000,10,1,1,1,1,1,1,9.75,#C4C4F3,8.25,#D0D0F5,9.25,#C9C9F4
Olamide Zaccheaus,ATL,WR,0,0,0,4900,3400,10,1,1,1,1,1,1,10.25,#BFBFF2,8.75,#CACAF4,9.25,#C9C9F4
Parris Campbell,IND,WR,0,0,0,4500,3000,10,1,1,1,1,1,1,9.75,#C4C4F3,8.25,#D0D0F5,9.25,#C9C9F4
Preston Williams,MIA,WR,0,0,0,4900,4100,13,1,1,1,1,1,1,12.25,#AAAAEE,8.75,#CACAF4,10,#C2C2F3
Randall Cobb,HOU,WR,0,0,0,5200,3000,10,1,1,1,1,1,1,9.75,#C4C4F3,9.75,#BFBFF2,9.25,#C9C9F4
Raymond Calais,LA,RB,0,0,0,4500,4000,10,1,1,1,1,1,1,12,#ADADEE,10,#BCBCF1,12,#ADADEE
Ryan Finley,CIN,QB,0,0,0,6300,4800,20,1,1,1,1,1,1,17,#7979E4,17.25,#6D6DE2,18.25,#6C6CE2
Sean Mannion,MIN,QB,0,0,0,6000,4500,20,1,1,1,1,1,1,16.25,#8181E6,16.75,#7373E3,18.25,#6C6CE2
Tim Boyle,GB,QB,0,0,0,6000,4200,20,1,1,1,1,1,1,16.25,#8181E6,16.75,#7373E3,18.25,#6C6CE2
Trevor Siemian,NO,QB,0,0,0,6000,4000,20,1,1,1,1,1,1,15.5,#8989E7,16.75,#7373E3,18.25,#6C6CE2
Tyler Bray,CHI,QB,0,0,0,6000,5000,20,1,1,1,1,1,1,18,#6F6FE2,16.75,#7373E3,18.25,#6C6CE2
Tyrod Taylor,LAC,QB,0,0,0,6200,4800,20,1,1,1,1,1,1,17,#7979E4,16.75,#7373E3,18.25,#6C6CE2
Xavier Jones,LA,RB,0,0,0,4500,4000,10,1,1,1,1,1,1,12,#ADADEE,10,#BCBCF1,12,#ADADEE
