PLAYER,TEAM,POSITION,POINTS_FD,POINTS_DK,POINTS_YH,SALARY_FD,SALARY_DK,SALARY_YH,SLATE_MAIN,SLATE_THU_MON,SLATE_SUN_EARLY,SLATE_SUN_MON,SLATE_AFTERNOON,SLATE_SUN_TURBO,DIFF_DK,COLOR_DK,DIFF_FD,COLOR_FD,DIFF_YH,COLOR_YH
Patrick Mahomes,KC,QB,25.34,28.52,25.34,9400,8500,43,1,1,1,1,1,1,0,#FFA500,0.25,#FFAA0F,3.75,#FFF6E6
Alvin Kamara,NO,RB,22.45,25.68,22.45,8500,7900,32,1,1,1,1,1,1,0,#FFA500,0,#FFA500,0,#FFA500
Derrick Henry,TEN,RB,20.85,24.83,20.85,10400,9600,39,1,1,1,1,1,1,1.25,#FFBF4B,3,#FFE8BF,1.5,#FFC55C
Deshaun Watson,HOU,QB,24.02,24.25,24.02,8500,7600,34,1,1,1,1,1,1,2,#FFCF79,0,#FFA500,0,#FFA500
Josh Allen,BUF,QB,23.91,24.25,23.91,8800,7300,36,1,1,1,0,1,1,1.25,#FFBF4B,0.5,#FFB01F,1.75,#FFCA6B
Kyler Murray,ARI,QB,23.6,23.8,23.6,8700,7500,35,1,1,1,1,1,1,2.5,#FFDA97,0.75,#FFB52F,1.25,#FFC04C
Jalen Hurts,PHI,QB,22.3,22.73,22.3,8200,7000,28,1,1,1,1,1,1,2.25,#FFD588,1.25,#FFC14F,0.5,#FFAF1E
Davante Adams,GB,WR,18.24,22.32,18.24,9200,9100,41,1,1,1,1,1,1,1.5,#FFC55B,0.5,#FFB01F,3.5,#FFF0D7
Aaron Rodgers,GB,QB,21.73,21.82,21.73,9000,7800,40,1,1,1,1,1,1,4.75,#F9F9FD,3.75,#FFF9EF,5.5,#F1F1FC
Tom Brady,TB,QB,21.15,21.29,21.15,8000,6800,32,1,1,1,1,1,1,3.75,#FFF5E3,2.25,#FFD78F,3,#FFE6B8
Dalvin Cook,MIN,RB,19.27,21.24,19.27,9700,8800,37,1,1,1,1,1,1,1.5,#FFC55B,2.5,#FFDD9F,2.5,#FFDB99
Stefon Diggs,BUF,WR,16.57,20.62,16.57,8500,8000,28,1,1,1,0,1,1,0,#FFA500,0,#FFA500,0,#FFA500
Russell Wilson,SEA,QB,20.27,20.47,20.27,7900,7300,33,1,1,1,1,1,1,5,#F7F7FD,2.25,#FFD78F,3.75,#FFF6E6
Aaron Jones,GB,RB,18.57,20.4,18.57,8600,7500,32,1,1,1,1,1,1,0.5,#FFAF1E,0.5,#FFB01F,1,#FFBA3D
Tyreek Hill,KC,WR,17.08,20.17,17.08,9400,9000,39,1,1,1,1,1,1,1.5,#FFC55B,2.75,#FFE2AF,3.75,#FFF6E6
Justin Herbert,LAC,QB,19.69,19.87,19.69,8200,7400,33,1,1,1,1,1,1,5.5,#F2F2FC,4,#FFFFFF,4.5,#FBFBFE
Mitchell Trubisky,CHI,QB,19.39,19.59,19.39,7200,5700,28,1,1,1,1,1,1,2.5,#FFDA97,1.25,#FFC14F,3.5,#FFF0D7
Drew Brees,NO,QB,19.19,19.3,19.19,7700,5900,29,1,1,1,1,1,1,3.25,#FFEAC5,3,#FFE8BF,4,#FFFBF5
DeAndre Hopkins,ARI,WR,15.7,19.14,15.7,8700,8300,37,1,1,1,1,1,1,2.5,#FFDA97,2,#FFD27F,3,#FFE6B8
Travis Kelce,KC,TE,15.63,19.05,15.63,8800,8500,36,1,1,1,1,1,1,2.75,#FFDFA6,1.25,#FFC14F,2.5,#FFDB99
Tua Tagovailoa,MIA,QB,18.7,18.86,18.7,7200,5400,27,1,1,1,1,1,1,2,#FFCF79,2,#FFD27F,2.75,#FFE0A8
Baker Mayfield,CLE,QB,18.58,18.77,18.58,7600,6100,32,1,1,1,1,1,0,4.25,#FEFEFE,3.5,#FFF3DF,5.5,#F1F1FC
Marcus Mariota,LV,QB,18.5,18.76,18.5,7600,5000,25,1,1,1,1,1,1,0.75,#FFB52D,3.5,#FFF3DF,2.25,#FFD58A
Cam Newton,NE,QB,18.38,18.62,18.38,7200,5400,27,1,1,1,1,1,1,2.25,#FFD588,2.5,#FFDD9F,3,#FFE6B8
Ryan Tannehill,TEN,QB,17.97,18.14,17.97,7900,6900,31,1,1,1,1,1,1,6.75,#E5E5FA,4.5,#F9F9FE,5.75,#EEEEFB
David Montgomery,CHI,RB,16.22,17.64,16.22,7800,7700,28,1,1,1,1,1,1,3.5,#FFF0D4,0.5,#FFB01F,0.75,#FFB52E
Matthew Stafford,DET,QB,17.42,17.58,17.42,7400,5600,27,1,1,1,1,1,1,3.5,#FFF0D4,4.25,#FCFCFE,4,#FFFBF5
Ben Roethlisberger,PIT,QB,17.42,17.55,17.42,7500,6400,30,1,1,0,1,1,1,6.25,#EAEAFB,4.25,#FCFCFE,5.75,#EEEEFB
Austin Ekeler,LAC,RB,15.19,17.54,15.19,7000,7600,28,1,1,1,1,1,1,3.75,#FFF5E3,0,#FFA500,1.75,#FFCA6B
Leonard Fournette,TB,RB,15.65,17.05,15.65,7000,5500,21,1,1,1,1,1,1,0,#FFA500,0,#FFA500,0,#FFA500
Kirk Cousins,MIN,QB,16.77,17.02,16.77,7000,5900,26,1,1,1,1,1,1,5.5,#F2F2FC,4,#FFFFFF,4,#FFFBF5
Andy Dalton,DAL,QB,16.77,16.91,16.77,6900,5500,21,1,1,1,1,1,1,4,#FFFAF2,3.25,#FFEECF,3.5,#FFF0D7
Matt Ryan,ATL,QB,16.74,16.89,16.74,7700,5800,28,1,1,1,1,1,1,5.5,#F2F2FC,5.25,#F1F1FC,6.25,#E9E9FA
Jared Goff,LA,QB,16.53,16.82,16.53,7400,5900,28,1,1,1,1,1,1,5.75,#EFEFFC,5.25,#F1F1FC,6.5,#E7E7FA
Calvin Ridley,ATL,WR,13.83,16.79,13.83,8700,8500,27,1,1,1,1,1,1,5,#F7F7FD,4,#FFFEFE,1.25,#FFC04C
Nick Chubb,CLE,RB,16.08,16.74,16.08,9000,7800,32,1,1,1,1,1,0,4.5,#FCFCFE,4.25,#FCFCFE,3.5,#FFF0D7
Teddy Bridgewater,CAR,QB,16.35,16.48,16.35,7100,5300,27,1,1,1,1,1,1,4.5,#FCFCFE,4.5,#F9F9FE,5,#F6F6FD
A.J. Brown,TEN,WR,13.65,16.41,13.65,8200,7600,27,1,1,1,1,1,1,4.25,#FEFEFE,2.75,#FFE2AF,1.5,#FFC55C
Allen Robinson,CHI,WR,13.27,16.38,13.27,7500,7700,32,1,1,1,1,1,1,4.25,#FEFEFE,1,#FFBB3F,5.25,#F3F3FC
Jonathan Taylor,IND,RB,15.19,16.37,15.19,7500,7300,24,1,1,1,1,1,1,3.25,#FFEAC5,1.5,#FFC65F,0,#FFA500
Drew Lock,DEN,QB,16.13,16.35,16.13,6800,5000,25,1,1,1,1,1,1,3.25,#FFEAC5,3.75,#FFF9EF,4.75,#F8F8FD
Gardner Minshew,JAC,QB,16.06,16.34,16.06,6800,5200,23,1,1,1,1,1,1,4.5,#FCFCFE,4,#FFFFFF,4.25,#FDFDFE
Keenan Allen,LAC,WR,12.73,15.96,12.73,8000,7500,27,1,1,1,1,1,1,4.75,#F9F9FD,3.5,#FFF3DF,2.5,#FFDB99
D.K. Metcalf,SEA,WR,13.13,15.88,13.13,7700,7800,30,1,1,1,1,1,1,4.75,#F9F9FD,1.75,#FFCC6F,3.75,#FFF6E6
Justin Jefferson,MIN,WR,13.08,15.79,13.08,7800,7400,29,1,1,1,1,1,1,4.25,#FEFEFE,2,#FFD27F,3,#FFE6B8
Terry McLaurin,WSH,WR,12.56,15.48,12.56,7100,6700,25,1,1,1,1,1,1,2.75,#FFDFA6,1.25,#FFC14F,2.5,#FFDB99
D'Andre Swift,DET,RB,13.75,15.44,13.75,7200,6400,21,1,1,1,1,1,1,2,#FFCF79,2.25,#FFD78F,1.25,#FFC04C
Robert Woods,LA,WR,12.23,15.21,12.23,7300,7000,26,1,1,1,1,1,1,3,#FFE5B6,1.75,#FFCC6F,2.75,#FFE0A8
Philip Rivers,IND,QB,15.03,15.17,15.03,7000,5600,22,1,1,1,1,1,1,5.75,#EFEFFC,5.75,#ECECFB,5.75,#EEEEFB
C.J. Beathard,SF,QB,14.96,15.13,14.96,6800,5000,22,1,1,1,1,1,1,4.5,#FBFBFE,5,#F4F4FD,5.75,#EEEEFB
Brandon Aiyuk,SF,WR,12.28,15.08,12.28,7800,6700,26,1,1,1,1,1,1,3.25,#FFEAC5,2.75,#FFE2AF,2.75,#FFE0A8
Miles Sanders,PHI,RB,13.57,14.94,13.57,7300,7000,24,1,1,1,1,1,1,4.75,#F9F9FD,2.5,#FFDD9F,1.75,#FFCA6B
Sam Darnold,NYJ,QB,14.65,14.9,14.65,6700,5000,22,1,1,1,1,1,1,4.5,#FCFCFE,5.25,#F1F1FC,6,#ECECFB
Josh Jacobs,LV,RB,13.81,14.87,13.81,7800,6600,23,1,1,1,1,1,1,3.5,#FFEFD4,2.75,#FFE2AF,1.5,#FFC55C
David Johnson,HOU,RB,13.26,14.79,13.26,6700,6100,22,1,1,1,1,1,1,2.5,#FFDA97,1.75,#FFCC6F,2,#FFD07A
Chris Carson,SEA,RB,13.17,14.78,13.17,7100,6400,26,1,1,1,1,1,1,2.75,#FFDFA6,2.5,#FFDD9F,3.75,#FFF6E6
Marvin Jones,DET,WR,12.15,14.78,12.15,6800,4900,17,1,1,1,1,1,1,0,#FFA500,0.5,#FFB01F,0,#FFA500
Amari Cooper,DAL,WR,11.83,14.68,11.83,6600,5700,18,1,1,1,1,1,1,0,#FFA500,0.75,#FFB52F,0,#FFA500
Darren Waller,LV,TE,11.83,14.66,11.83,7700,7000,27,1,1,1,1,1,1,5,#F7F7FD,2.75,#FFE2AF,3.25,#FFEBC7
Tyler Lockett,SEA,WR,11.54,14.43,11.54,6900,6500,20,1,1,1,1,1,1,4,#FFFAF2,1,#FFBB3F,1,#FFBA3D
Adam Thielen,MIN,WR,11.83,14.4,11.83,7500,7100,28,1,1,1,1,1,1,5.25,#F4F4FD,2.5,#FFDD9F,4.25,#FDFDFE
Le'Veon Bell,KC,RB,12.8,14.35,12.8,6400,5800,19,1,1,1,1,1,1,2.75,#FFDFA6,0.75,#FFB52F,1.25,#FFC04C
Jarvis Landry,CLE,WR,11.39,14,11.39,6500,6900,20,1,1,1,1,1,0,4.25,#FEFEFE,1.25,#FFC14F,1.25,#FFC04C
Chris Godwin,TB,WR,11.3,13.85,11.3,7400,6000,23,1,1,1,1,1,1,2,#FFCF79,3,#FFE8BF,2.5,#FFDB99
J.D. McKissic,WSH,RB,11.52,13.73,11.52,5800,6400,17,1,1,1,1,1,1,3.75,#FFF5E3,1,#FFBB3F,2.5,#FFDB99
CeeDee Lamb,DAL,WR,11.08,13.72,11.08,6000,5300,19,1,1,1,1,1,1,0.75,#FFB52D,0.25,#FFAA0F,1.5,#FFC55C
Tee Higgins,CIN,WR,11.13,13.68,11.13,5800,4700,17,1,1,1,1,1,1,0.5,#FFAF1E,0,#FFA500,0.75,#FFB52E
Emmanuel Sanders,NO,WR,11.16,13.51,11.16,6000,5200,21,1,1,1,1,1,1,1,#FFBA3C,0.25,#FFAA0F,2.25,#FFD58A
D.J. Moore,CAR,WR,11.13,13.47,11.13,7200,5800,22,1,1,1,1,1,1,2.5,#FFDA97,2.75,#FFE2AF,2.5,#FFDB99
Diontae Johnson,PIT,WR,10.75,13.42,10.75,6700,6300,20,1,1,0,1,1,1,3.75,#FFF5E3,1.75,#FFCC6F,2,#FFD07A
Cooper Kupp,LA,WR,10.64,13.37,10.64,6800,6600,25,1,1,1,1,1,1,4.75,#F9F9FD,2,#FFD27F,4.5,#FBFBFE
Brandin Cooks,HOU,WR,11.02,13.33,11.02,7000,6200,22,1,1,1,1,1,1,3.25,#FFEAC5,2.75,#FFE2AF,2.75,#FFE0A8
DeVante Parker,MIA,WR,10.91,13.16,10.91,6400,5500,18,1,1,1,1,1,1,1.25,#FFBF4B,1.75,#FFCC6F,1,#FFBA3D
Corey Davis,TEN,WR,10.7,13.11,10.7,7200,6100,20,1,1,1,1,1,1,3.5,#FFF0D4,3.25,#FFEECF,2,#FFD07A
Cole Beasley,BUF,WR,10.47,12.96,10.47,6100,5200,19,1,1,1,0,1,1,1.5,#FFC55B,1,#FFBB3F,2.25,#FFD58A
Antonio Brown,TB,WR,10.56,12.83,10.56,6700,5300,21,1,1,1,1,1,1,1.75,#FFCA6A,2,#FFD27F,2.75,#FFE0A8
Mike Evans,TB,WR,10.66,12.81,10.66,7600,6100,26,1,1,1,1,1,1,3.75,#FFF5E3,4.25,#FCFCFE,4.25,#FDFDFE
Christian McCaffrey,CAR,RB,11.26,12.75,11.26,10000,9200,34,1,1,1,1,1,1,12,#B0B0EF,11.5,#AFAFEF,8.75,#D0D0F6
JuJu Smith-Schuster,PIT,WR,10.05,12.67,10.05,6800,6000,20,1,1,0,1,1,1,3.25,#FFEAC5,2.5,#FFDD9F,2.5,#FFDB99
Kenyan Drake,ARI,RB,11.02,11.91,11.02,6600,5200,18,1,1,1,1,1,1,3,#FFE5B6,3.75,#FFF9EF,3,#FFE6B8
Robby Anderson,CAR,WR,9.43,11.78,9.43,6600,5500,17,1,1,1,1,1,1,2.75,#FFDFA6,3,#FFE8BF,2.5,#FFDB99
Dallas Goedert,PHI,TE,9.48,11.72,9.48,5700,3600,18,1,1,1,1,1,1,0,#FFA500,0.25,#FFAA0F,0.5,#FFAF1E
Melvin Gordon,DEN,RB,10.5,11.68,10.5,6400,5600,21,1,1,1,1,1,1,4.5,#FCFCFE,3,#FFE8BF,4.5,#FBFBFE
T.Y. Hilton,IND,WR,9.47,11.59,9.47,6400,5500,19,1,1,1,1,1,1,3,#FFE5B6,3,#FFE8BF,3.25,#FFEBC7
Chase Claypool,PIT,WR,9.49,11.57,9.49,6000,5900,19,1,1,0,1,1,1,4.25,#FEFEFE,1.75,#FFCC6F,3.25,#FFEBC7
T.J. Hockenson,DET,TE,9.35,11.57,9.35,6200,4600,21,1,1,1,1,1,1,1.25,#FFBF4B,1.5,#FFC65F,2.25,#FFD58A
Curtis Samuel,CAR,WR,9.11,11.22,9.11,5900,4900,16,1,1,1,1,1,1,1.75,#FFCA6A,1.75,#FFCC6F,1.25,#FFC04C
D.J. Chark,JAC,WR,8.98,11.21,8.98,5900,4800,15,1,1,1,1,1,1,1.75,#FFCA6A,2,#FFD27F,1.25,#FFC04C
Jamison Crowder,NYJ,WR,8.8,11.04,8.8,6000,4500,14,1,1,1,1,1,1,0.5,#FFAF1E,2.5,#FFDD9F,1.5,#FFC55C
Malcolm Brown,LA,RB,9.79,10.98,9.79,5500,4000,12,1,1,1,1,1,1,0.5,#FFAF1E,2,#FFD27F,1.75,#FFCA6B
Kareem Hunt,CLE,RB,9.47,10.84,9.47,7200,5900,22,1,1,1,1,1,0,6.5,#E8E8FA,6.5,#E4E4FA,5.75,#EEEEFB
Chase Edmonds,ARI,RB,9.23,10.79,9.23,6400,4600,17,1,1,1,1,1,1,2,#FFCF79,4.5,#F9F9FE,4.75,#F8F8FD
Allen Lazard,GB,WR,8.81,10.78,8.81,5700,4200,16,1,1,1,1,1,1,0.75,#FFB52D,1.75,#FFCC6F,1.5,#FFC55C
Darrell Henderson,LA,RB,10.16,10.77,10.16,5600,4500,11,1,1,1,1,1,1,2,#FFCF79,1.75,#FFCC6F,1.5,#FFC55C
Darius Slayton,NYG,WR,8.71,10.74,8.71,5000,3800,13,1,1,1,1,1,1,0.75,#FFB52D,0,#FFA500,1.5,#FFC55C
Giovani Bernard,CIN,RB,9.34,10.72,9.34,6000,4800,13,1,1,1,1,1,1,3.75,#FFF5E3,3.5,#FFF3DF,2.75,#FFE0A8
Tony Pollard,DAL,RB,9.67,10.71,9.67,6300,6500,22,1,1,1,1,1,1,7.5,#DEDEF8,4,#FFFFFF,5.75,#EEEEFB
Sterling Shepard,NYG,WR,8.24,10.54,8.24,5500,4500,14,1,1,1,1,1,1,1,#FFBA3C,2.25,#FFD78F,2,#FFD07A
Jakobi Meyers,NE,WR,8.41,10.51,8.41,5500,4900,15,1,1,1,1,1,1,2.5,#FFDA97,2,#FFD27F,2,#FFD07A
Mike Davis,CAR,RB,9.05,10.44,9.05,6900,6500,18,1,1,1,1,1,1,7.75,#DBDBF8,6.25,#E7E7FA,5,#F6F6FD
Nelson Agholor,LV,WR,8.65,10.39,8.65,5900,4500,18,1,1,1,1,1,1,1.25,#FFBF4B,2.5,#FFDD9F,3.25,#FFEBC7
Zach Ertz,PHI,TE,8.26,10.35,8.26,5500,3100,12,1,1,1,1,1,1,0,#FFA500,1,#FFBB3F,0,#FFA500
Evan Engram,NYG,TE,8.11,10.31,8.11,5300,3900,15,1,1,1,1,1,1,1.25,#FFBF4B,1,#FFBB3F,1.75,#FFCA6B
Hunter Henry,LAC,TE,8.27,10.25,8.27,6100,4700,16,1,1,1,1,1,1,4.25,#FEFEFE,2.75,#FFE2AF,1.75,#FFCA6B
Mike Williams,LAC,WR,8.65,10.25,8.65,5700,4500,14,1,1,1,1,1,1,1.25,#FFBF4B,2,#FFD27F,1.75,#FFCA6B
Nyheim Hines,IND,RB,8.64,10.21,8.64,5600,5000,15,1,1,1,1,1,1,4.25,#FEFEFE,3.25,#FFEECF,4.75,#F8F8FD
Logan Thomas,WSH,TE,8.04,10.19,8.04,6000,4900,21,1,1,1,1,1,1,4.25,#FEFEFE,2,#FFD27F,3.5,#FFF0D7
Laviska Shenault,JAC,WR,8.25,10.18,8.25,5400,3700,13,1,1,1,1,1,1,1.25,#FFBF4B,2.25,#FFD78F,2,#FFD07A
Denzel Mims,NYJ,WR,8.15,10.17,8.15,5300,3600,14,1,1,1,1,1,1,0.5,#FFAF1E,1.25,#FFC14F,2.25,#FFD58A
Jeff Wilson,SF,RB,9.3,10.12,9.3,6200,5000,20,1,1,1,1,1,1,4.25,#FEFEFE,4.25,#FCFCFE,5.25,#F3F3FC
Rashard Higgins,CLE,WR,8.33,10.08,8.33,5800,4800,17,1,1,1,1,1,0,3,#FFE5B6,2.5,#FFDD9F,3.5,#FFF0D7
Noah Fant,DEN,TE,8.14,10.05,8.14,6200,4800,18,1,1,1,1,1,1,4.25,#FEFEFE,2.75,#FFE2AF,2,#FFD07A
Robert Tonyan,GB,TE,8.21,10.04,8.21,6400,5100,19,1,1,1,1,1,1,4.75,#F9F9FD,2.75,#FFE2AF,2.5,#FFDB99
Russell Gage,ATL,WR,7.96,10.02,7.96,5800,5100,15,1,1,1,1,1,1,3,#FFE5B6,3,#FFE8BF,2.25,#FFD58A
Rob Gronkowski,TB,TE,8.14,9.72,8.14,5800,3600,16,1,1,1,1,1,1,1.75,#FFCA6A,1.75,#FFCC6F,2,#FFD07A
Myles Gaskin,MIA,RB,8.55,9.58,8.55,6700,5300,19,1,1,1,1,1,1,6.25,#EAEAFB,6.5,#E4E4FA,5.5,#F1F1FC
Austin Hooper,CLE,TE,7.77,9.55,7.77,5100,3500,15,1,1,1,1,1,0,1.5,#FFC55B,0,#FFA500,2,#FFD07A
Antonio Gibson,WSH,RB,8.8,9.53,8.8,6600,6600,28,1,1,1,1,1,1,8.75,#D1D1F6,6,#EAEAFB,8.25,#D5D5F7
Michael Pittman Jr.,IND,WR,7.77,9.49,7.77,5300,4200,14,1,1,1,1,1,1,2,#FFCF79,1.5,#FFC65F,2.5,#FFDB99
Darnell Mooney,CHI,WR,7.69,9.47,7.69,5400,4000,12,1,1,1,1,1,1,2,#FFCF79,2.75,#FFE2AF,2.5,#FFDB99
Danny Amendola,DET,WR,7.52,9.4,7.52,5200,3700,12,1,1,1,1,1,1,2,#FFCF79,1.75,#FFCC6F,2.75,#FFE0A8
Mike Gesicki,MIA,TE,7.66,9.36,7.66,6000,4400,19,1,1,1,1,1,1,3.25,#FFEAC5,2.25,#FFD78F,3.25,#FFEBC7
Houston D/ST,HOU,DST,9.26,9.26,9.26,4600,2800,14,1,1,1,1,1,1,0,#FFA500,0,#FFA500,0,#FFA500
Wayne Gallman,NYG,RB,8.37,9.23,8.37,5900,5700,,1,1,1,1,1,1,7,#E3E3F9,4.5,#F9F9FE,,
Keke Coutee,HOU,WR,7.47,9.2,7.47,6100,5400,20,1,1,1,1,1,1,5.25,#F4F4FD,4,#FFFFFE,5.25,#F3F3FC
Eric Ebron,PIT,TE,7.36,9.19,7.36,5500,4200,15,1,1,0,1,1,1,3.5,#FFF0D4,2,#FFD27F,2.5,#FFDB99
Tim Patrick,DEN,WR,7.48,9.15,7.48,5500,4200,16,1,1,1,1,1,1,2.5,#FFDA97,3,#FFE8BF,2.75,#FFE0A8
Damiere Byrd,NE,WR,7.25,9.13,7.25,5400,3500,14,1,1,1,1,1,1,1.5,#FFC55B,3.25,#FFEECF,3,#FFE6B8
Devin Singletary,BUF,RB,7.92,9.13,7.92,5600,4400,19,1,1,1,0,1,1,3.75,#FFF5E3,4,#FFFFFF,6.25,#E9E9FA
Sammy Watkins,KC,WR,7.46,9.05,7.46,5400,5000,17,1,1,1,1,1,1,4,#FFFAF2,3,#FFE8BF,4.5,#FBFBFE
Jared Cook,NO,TE,7.5,9.04,7.5,6000,4300,15,1,1,1,1,1,1,3.5,#FFF0D4,2.5,#FFDD9F,2.25,#FFD58A
Phillip Lindsay,DEN,RB,8.41,9.03,8.41,5400,4200,16,1,1,1,1,1,1,3.75,#FFF5E3,2.75,#FFE2AF,5.25,#F3F3FC
James Robinson,JAC,RB,8.15,9.01,8.15,6800,6800,27,1,1,1,1,1,1,9.5,#C9C9F4,6.75,#E2E2F9,9,#CDCDF5
Ezekiel Elliott,DAL,RB,7.89,8.9,7.89,7000,6700,22,1,1,1,1,1,1,9.5,#C9C9F4,7.5,#DADAF8,7.5,#DDDDF8
Jonnu Smith,TEN,TE,7.21,8.9,7.21,5400,3600,12,1,1,1,1,1,1,2.5,#FFDA97,2,#FFD27F,1.25,#FFC04C
Jerry Jeudy,DEN,WR,7.25,8.88,7.25,5200,3700,12,1,1,1,1,1,1,2.5,#FFDA97,2,#FFD27F,3,#FFE6B8
Breshad Perriman,NYJ,WR,7.31,8.87,7.31,5600,3800,14,1,1,1,1,1,1,2.5,#FFDA97,3.25,#FFEECF,3,#FFE6B8
Ito Smith,ATL,RB,8.1,8.79,8.1,5000,4000,15,1,1,1,1,1,1,2.75,#FFDFA6,2.75,#FFE2AF,5.25,#F3F3FC
Jordan Akins,HOU,TE,7.17,8.75,7.17,5100,3300,13,1,1,1,1,1,1,2.5,#FFDA97,0.75,#FFB52F,2,#FFD07A
A.J. Green,CIN,WR,7.13,8.74,7.13,5500,3400,11,1,1,1,1,1,1,1.5,#FFC55B,3.25,#FFEECF,2.5,#FFDB99
Brandon Allen,CIN,QB,8.61,8.69,8.61,6600,4800,20,1,1,1,1,1,1,10.75,#BCBCF1,11,#B4B4F0,10.5,#BEBEF2
Christian Kirk,ARI,WR,7.05,8.66,7.05,5200,3800,14,1,1,1,1,1,1,2.75,#FFDFA6,2,#FFD27F,3.25,#FFEBC7
Cleveland D/ST,CLE,DST,8.56,8.56,8.56,4900,3700,17,1,1,1,1,1,0,1.75,#FFCA6A,1.25,#FFC14F,2.25,#FFD58A
Arizona D/ST,ARI,DST,8.52,8.52,8.52,4800,3300,16,1,1,1,1,1,1,1.5,#FFC55B,1.25,#FFC14F,1.5,#FFC55C
Latavius Murray,NO,RB,7.67,8.46,7.67,5400,5500,16,1,1,1,1,1,1,7.25,#E0E0F9,3.5,#FFF3DF,6.25,#E9E9FA
Miami D/ST,MIA,DST,8.4,8.4,8.4,4700,4000,20,1,1,1,1,1,1,3,#FFE5B6,1.25,#FFC14F,2.75,#FFE0A8
Kalen Ballage,LAC,RB,7.55,8.33,7.55,5000,4000,12,1,1,1,1,1,1,3.25,#FFEAC5,3.25,#FFEECF,4,#FFFBF5
Hayden Hurst,ATL,TE,6.67,8.32,6.67,5600,3400,13,1,1,1,1,1,1,2.75,#FFDFA6,3,#FFE8BF,2.5,#FFDB99
Irv Smith Jr.,MIN,TE,6.63,8.29,6.63,5400,3500,14,1,1,1,1,1,1,2.75,#FFDFA6,2.75,#FFE2AF,2.5,#FFDB99
Jerick McKinnon,SF,RB,7.12,8.19,7.12,5100,4000,10,1,1,1,1,1,1,3.25,#FFEAC5,3.75,#FFF9EF,4.5,#FBFBFE
Gabriel Davis,BUF,WR,6.64,8.13,6.64,5300,3500,14,1,1,1,0,1,1,2.5,#FFDA97,2.75,#FFE2AF,3.75,#FFF6E6
Daniel Jones,NYG,QB,7.83,8.06,7.83,6500,5000,20,1,1,1,1,1,1,11.5,#B5B5F0,11.75,#ACACEE,11.25,#B6B6F0
Chad Hansen,HOU,WR,6.54,7.95,6.54,5700,4400,20,1,1,1,1,1,1,3.75,#FFF5E3,4.25,#FCFCFE,6,#ECECFB
Hunter Renfrow,LV,WR,6.55,7.94,6.55,5300,3300,16,1,1,1,1,1,1,2.25,#FFD588,2.75,#FFE2AF,3.75,#FFF6E6
Chicago D/ST,CHI,DST,7.92,7.92,7.92,4700,3600,15,1,1,1,1,1,1,2.25,#FFD588,1.75,#FFCC6F,2.25,#FFD58A
Larry Fitzgerald,ARI,WR,6.22,7.84,6.22,5100,3400,10,1,1,1,1,1,1,2.25,#FFD588,3,#FFE8BF,2.25,#FFD58A
Jordan Reed,SF,TE,6.07,7.69,6.07,5400,2900,11,1,1,1,1,1,1,2,#FFCF79,3.25,#FFEECF,1.25,#FFC04C
Zack Moss,BUF,RB,7.2,7.65,7.2,5500,4500,16,1,1,1,0,1,1,5.25,#F4F4FD,4.5,#F9F9FE,6.75,#E4E4F9
Alex Smith,WSH,QB,7.55,7.59,7.55,6700,5200,10,1,1,1,1,1,1,13.25,#A3A3EC,12.5,#A4A4ED,9,#CDCDF5
Ty Johnson,NYJ,RB,6.58,7.54,6.58,5300,4500,11,1,1,1,1,1,1,5.25,#F4F4FD,4.5,#F9F9FE,5,#F6F6FD
Buffalo D/ST,BUF,DST,7.5,7.5,7.5,4800,3400,14,1,1,1,0,1,1,2.75,#FFDFA6,2.25,#FFD78F,2,#FFD07A
Kendrick Bourne,SF,WR,6.07,7.5,6.07,5300,4200,12,1,1,1,1,1,1,4,#FFFAF2,3.25,#FFEECF,4.25,#FDFDFE
Salvon Ahmed,MIA,RB,6.66,7.43,6.66,6700,5600,21,1,1,1,1,1,1,9,#CECEF5,8.25,#D2D2F6,8.25,#D5D5F7
Zach Pascal,IND,WR,6.13,7.41,6.13,5100,3800,12,1,1,1,1,1,1,4,#FFFAF2,3,#FFE8BF,4.25,#FDFDFE
Greg Ward,PHI,WR,5.94,7.39,5.94,5500,4000,15,1,1,1,1,1,1,4,#FFFAF2,4.5,#F9F9FE,4.25,#FDFDFE
Dwayne Haskins,WSH,QB,7.29,7.38,7.29,6700,5200,20,1,1,1,1,1,1,13.5,#A1A1EC,12.75,#A2A2EC,12,#AEAEEE
Julio Jones,ATL,WR,5.99,7.38,5.99,7500,6800,28,1,1,1,1,1,1,11,#BABAF1,8.25,#D2D2F6,10,#C3C3F3
Tyler Higbee,LA,TE,5.91,7.34,5.91,5800,4000,14,1,1,1,1,1,1,4.25,#FEFEFE,4,#FFFFFF,3.25,#FFEBC7
Golden Tate,NYG,WR,5.76,7.29,5.76,5100,3400,10,1,1,1,1,1,1,3,#FFE5B6,3.5,#FFF3DF,2.75,#FFE0A8
Cole Kmet,CHI,TE,5.89,7.28,5.89,5400,3000,13,1,1,1,1,1,1,2.5,#FFDA97,3.25,#FFEECF,3.25,#FFEBC7
Dalton Schultz,DAL,TE,5.72,7.24,5.72,5200,3200,12,1,1,1,1,1,1,4,#FFFAF2,3.25,#FFEECF,2.75,#FFE0A8
